name,price,rating,url,Processor,Processor_Gen,RAM,RAM_Type,Operating_System,SSD,Display_Size,Warranty,Graphics,Other_Specs,Description
SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,36990,4.5,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg4in-thin-light-laptop/p/itm1ad811a174c21?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH4Y6KKRC9YSWE.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,LPDDR4X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i3, 8 GB LPDDR4X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
HP Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU Thin and Light Laptop,36990,4.5,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-15-fd0574tu-thin-light-laptop/p/itm9126a589d1667?pid=COMHBFRJEWGN4FMY&lid=LSTCOMHBFRJEWGN4FMYNEJ3G6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6rkG6XZJaWwq-Pe5fOKFA3HK5eCcCoOSH5V9xmmAcQu2g%3D%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,16,DDR4,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,['MS Office Home 2024 + MISC PC Game Pass DA 3M'],"Intel Core i3, 16 GB DDR4, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, MS Office Home 2024 + MISC PC Game Pass DA 3M"
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,114990,4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6rutvLd9hlAkL3gBIlj2GAksQ2sVmjvYbZh17TKIp5izPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Intel Core Ultra 5 Processor"
Lenovo Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) G3 IAP Thin and Light Laptop,37791,4.2,https://www.flipkart.com/lenovo-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-g3-iap-thin-light-laptop/p/itm930d2b10f8362?pid=COMH7NDQBYSCBGNF&lid=LSTCOMH7NDQBYSCBGNFWMBLWO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH7NDQBYSCBGNF.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,DDR4,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,['Microsoft Office Home & Student 2021'],"Intel Core i5, 8 GB DDR4, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Microsoft Office Home & Student 2021"
"ASUS Vivobook 16 (2025), Copilot + PC with Office 2024 + M365 Basic*, AI PC Qualcomm Snapdragon X - (1...",62990,4,https://www.flipkart.com/asus-vivobook-16-2025-copilot-pc-office-2024-m365-basic-ai-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1607qa-mb049ws-thin-light-laptop/p/itmaff92a0acb4ff?pid=COMH9EVGZHTHHPFH&lid=LSTCOMH9EVGZHTHHPFHLX91AF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH9EVGZHTHHPFH.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Qualcomm Snapdragon,Not Specified,16,LPDDR5X,Windows 11 Home Operating System,512 GB SSD,40.64,1 Year Onsite Warranty,Integrated,"['Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, One-Month Membership of Adobe Creative Cloud All Apps']","Qualcomm Snapdragon, 16 GB LPDDR5X, Windows 11 Home Operating System, 512 GB SSD, 40.64 cm Display, 1 Year Onsite Warranty, Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, One-Month Membership of Adobe Creative Cloud All Apps"
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,16490,3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6oxql3sjMoZvUQ1zi1NDEhV83UWPEHvApZeWjDwuvWx0g%3D%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,DDR4,64 bit Windows 11 Operating System,256 GB SSD,35.81,1 Year Onsite Warranty,Integrated,"['Intel Celeron Dual Core Processor (11th Gen)', 'WPS Office, Operating System Software']","8 GB DDR4, 64 bit Windows 11 Operating System, 256 GB SSD, 35.81 cm Display, 1 Year Onsite Warranty, Intel Celeron Dual Core Processor (11th Gen), WPS Office, Operating System Software"
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,44990,4.3,https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6pUyiOJjzp5k_u1OwQi3rEv6Y9G57ML85V4ANWW4_D5JA%3D%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,DDR4,64 bit Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 8 GB DDR4, 64 bit Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ527WS|X150...,40990,4.2,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj527ws-x1504za-nj522ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH4Y6KZGGKYCGP&lid=LSTCOMH4Y6KZGGKYCGP6QZMPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH4Y6KZGGKYCGP.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK322...,34990,4.4,https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk322ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFE9F37AMQ&lid=LSTCOMGMGXFE9F37AMQLGQ2YD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMGMGXFE9F37AMQ.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,AMD Ryzen 3,Not Specified,8,LPDDR5,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"AMD Ryzen 3, 8 GB LPDDR5, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Ho...",32990,4.3,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj321ws-thin-light-laptop/p/itmbe5bbf6a5168b?pid=COMGT2ZXC24MFNFA&lid=LSTCOMGT2ZXC24MFNFAH8MFND&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMGT2ZXC24MFNFA.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,['1-year warranty'],"Intel Core i3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1-year warranty"
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Light...,22990,3.9,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a325-45-thin-light-laptop/p/itm9ca67a1a3ea22?pid=COMH59ENQYHDYJGX&lid=LSTCOMH59ENQYHDYJGX1QWEL9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH59ENQYHDYJGX.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,LPDDR4X,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year International Travelers Warranty (ITW),Integrated,['Intel Celeron Dual Core Processor'],"8 GB LPDDR4X, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year International Travelers Warranty (ITW), Intel Celeron Dual Core Processor"
HP Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU Thin and Light Laptop,36990,N/A,https://www.flipkart.com/hp-intel-core-3-14th-gen-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1253tu-thin-light-laptop/p/itmd1340c4358c84?pid=COMHBFRJDZSGPFKZ&lid=LSTCOMHBFRJDZSGPFKZ5NBL2S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6p_DtQ36QEbMOfoMKUU2RVQ7JBE0ig3flNja-0UnQVWxw%3D%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,DDR4,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,"['Intel Core 3 Processor (14th Gen)', 'MS Office Home 2024 + MISC PC Game Pass DA 3M']","8 GB DDR4, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Intel Core 3 Processor (14th Gen), MS Office Home 2024 + MISC PC Game Pass DA 3M"
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,52990,4.3,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6qpGGsMLzjQdXo_A6NTHekm26kh-YHY-BLK7txKeGlmBvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,2 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 2 Year Onsite Warranty"
Acer Aspire Lite Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) AL15-52H Thin and Li...,55990,4.1,https://www.flipkart.com/acer-aspire-lite-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH883AGRXJD8SB&lid=LSTCOMH883AGRXJD8SBRVBNQJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH883AGRXJD8SB.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,LPDDR5,64 bit Windows 11 Home Operating System,1 TB SSD,39.62,Not Specified,Integrated,['1 Year Onsite warranty'],"Intel Core i5, 16 GB LPDDR5, 64 bit Windows 11 Home Operating System, 1 TB SSD, 39.62 cm Display, 1 Year Onsite warranty"
Lenovo IdeaPad Slim 5 AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home) 13ARP10 Thin a...,61190,4.3,https://www.flipkart.com/lenovo-ideapad-slim-5-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-13arp10-thin-light-laptop/p/itmce73e91ed2bfc?pid=COMH8ZYXDKUYTDW9&lid=LSTCOMH8ZYXDKUYTDW9OQ5RDT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH8ZYXDKUYTDW9.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,AMD Ryzen 7,Not Specified,16,LPDDR5X,Windows 11 Home Operating System,512 GB SSD,33.78,1 Year Onsite Warranty,Integrated,[],"AMD Ryzen 7, 16 GB LPDDR5X, Windows 11 Home Operating System, 512 GB SSD, 33.78 cm Display, 1 Year Onsite Warranty"
DELL 15 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,35990,3.3,https://www.flipkart.com/dell-15-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm99bfac135815b?pid=COMH8EPFESDFEHTG&lid=LSTCOMH8EPFESDFEHTGTIIZFZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6rhIuBAQTHo1gXF-Us-XZlvYbzE4caSgXbdX0E8DHosmGVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,"['My Dell (Dell Power Manager,Dell Support Assist)', '1 Year Onsite Hardware Service']","Intel Core i3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, My Dell (Dell Power Manager,Dell Support Assist), 1 Year Onsite Hardware Service"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,32990,4.2,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMGP26H8PHCAMZE&lid=LSTCOMGP26H8PHCAMZEGEC9S3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6p0fob806qUpgLbC47j4dkuJeTnl_vIRNkEjZxlWJK78w%3D%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,['1 Yr. Onsite + 1 Yr. Accidental Damage Protection'],"Intel Core i3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Yr. Onsite + 1 Yr. Accidental Damage Protection"
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,25990,4.1,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH397X2KJ8XCHR.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,AMD Ryzen 3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,[],"AMD Ryzen 3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty"
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A324-45 Thin and Light...,21990,3.9,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZFVD2MCAB&lid=LSTCOMHFZYZFVD2MCABTLQNKG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMHFZYZFVD2MCAB.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,LPDDR4X,Windows 11 Operating System,512 GB SSD,35.56,1 Year Carry-in Warranty,Integrated,['Intel Celeron Dual Core Processor'],"8 GB LPDDR4X, Windows 11 Operating System, 512 GB SSD, 35.56 cm Display, 1 Year Carry-in Warranty, Intel Celeron Dual Core Processor"
Acer Aspire Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light...,44990,4.1,https://www.flipkart.com/acer-aspire-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH59E4SZYVDQUU&lid=LSTCOMH59E4SZYVDQUU1KQHXN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMH59E4SZYVDQUU.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,LPDDR5,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,[],"Intel Core i5, 16 GB LPDDR5, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty"
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,73990,4.3,https://www.flipkart.com/lenovo-loq-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15irx9d2-gaming-laptop/p/itm4a19730d181b4?pid=COMGYSFGHPSWGZSV&lid=LSTCOMGYSFGHPSWGZSV3LJ4MP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=58c220a8-6bce-411e-a88d-12ab99ea3c10.COMGYSFGHPSWGZSV.SEARCH&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR5,Windows 11 Operating System,512 GB SSD,39.62,1Yr Warranty and 1 Yr Accidental Damage Protection,Integrated,['Office Home & Student 2021'],"Intel Core i5, 16 GB DDR5, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1Yr Warranty and 1 Yr Accidental Damage Protection, Office Home & Student 2021"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim ...,49990,4.3,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm9c941ce3b0545?pid=COMH8VHGGJ9U4PCH&lid=LSTCOMH8VHGGJ9U4PCHUYSG5O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6rlS2hirGUurnGXNs7w-Eh0NQVMs3jIpm_xs6QtG9kR4A%3D%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,LPDDR5,Windows 11 Home Operating System,512 GB SSD,35.56,1 Year Carry-in Warranty,Integrated,['Office Home 2024'],"Intel Core i5, 16 GB LPDDR5, Windows 11 Home Operating System, 512 GB SSD, 35.56 cm Display, 1 Year Carry-in Warranty, Office Home 2024"
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,57990,4.3,https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96J7CE6ZPH&lid=LSTCOMH3G96J7CE6ZPHSFRCM4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=en_G7cpvf1R2G-hOJp15A_pP8VhROqm1HBEzLbqYyrNk6pYBkoEbLKQmzUVv4QIDRw5iWQ63OZTAwh4k3FAQ1k17qV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=yehyuq260w0000001746435843754&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
DELL Vostro Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,42906,N/A,https://www.flipkart.com/dell-vostro-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-laptop/p/itm1f57d194ad967?pid=COMHAUD4FA7HCZHE&lid=LSTCOMHAUD4FA7HCZHE2XXSAK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_21pvj70oi3ec322zSf6eQGRSUjuoZtbVOglfvC3QX6yc8vLZpRQnNqzvRWxWTpqauRCpnzv_LTU9v8SnqJp9Yk4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=c674fd83sw0000001746435855325&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,"['My Dell (Dell Power Manager,Dell Support Assist)', '1 Year Onsite Hardware Service']","Intel Core i3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, My Dell (Dell Power Manager,Dell Support Assist), 1 Year Onsite Hardware Service"
